[10/7/25 12:24AM] Ghijf used command ::dr | Player rights = PLAYER	
[10/12/25 04:29AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 04:35AM] Ghijf used command ::hellraiser | Player rights = DIAMOND_DONATOR	
[10/12/25 04:35AM] Ghijf used command ::naraku | Player rights = DIAMOND_DONATOR	
[10/12/25 04:37AM] Ghijf used command ::vote | Player rights = DIAMOND_DONATOR	
[10/12/25 04:37AM] Ghijf used command ::voted | Player rights = DIAMOND_DONATOR	
[10/12/25 04:37AM] Ghijf used command ::claim | Player rights = DIAMOND_DONATOR	
[10/12/25 04:38AM] Ghijf used command ::naraku | Player rights = DIAMOND_DONATOR	
[10/12/25 04:39AM] Ghijf used command ::pos | Player rights = DIAMOND_DONATOR	
[10/12/25 04:40AM] Ghijf used command ::pos | Player rights = DIAMOND_DONATOR	
[10/12/25 04:40AM] Ghijf used command ::pos | Player rights = DIAMOND_DONATOR	
[10/12/25 04:41AM] Ghijf used command ::presets | Player rights = DIAMOND_DONATOR	
[10/12/25 04:41AM] Ghijf used command ::preset | Player rights = DIAMOND_DONATOR	
[10/12/25 04:51AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 04:52AM] Ghijf used command ::saphire | Player rights = DIAMOND_DONATOR	
[10/12/25 04:52AM] Ghijf used command ::sapphire | Player rights = DIAMOND_DONATOR	
[10/12/25 04:53AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 04:54AM] Ghijf used command ::diamand | Player rights = DIAMOND_DONATOR	
[10/12/25 04:54AM] Ghijf used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/12/25 04:54AM] Ghijf used command ::players | Player rights = DIAMOND_DONATOR	
[10/12/25 04:56AM] Ghijf used command ::emerald | Player rights = DIAMOND_DONATOR	
[10/12/25 04:57AM] Ghijf used command ::ruby | Player rights = DIAMOND_DONATOR	
[10/12/25 04:57AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 05:09AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 05:12AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 05:32AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 05:51AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 05:52AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 05:52AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 05:54AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 05:55AM] Ghijf used command ::seasonpass | Player rights = DIAMOND_DONATOR	
[10/12/25 05:56AM] Ghijf used command ::perks | Player rights = DIAMOND_DONATOR	
[10/12/25 05:57AM] Ghijf used command ::commands | Player rights = DIAMOND_DONATOR	
[10/12/25 05:57AM] Ghijf used command ::drops | Player rights = DIAMOND_DONATOR	
[10/12/25 06:00AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 06:02AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:02AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:03AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:04AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:04AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:04AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:05AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:07AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 06:08AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 06:12AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 06:12AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:13AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:13AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 06:13AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:13AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:13AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:13AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:14AM] Ghijf used command ::dissolveall | Player rights = DIAMOND_DONATOR	
[10/12/25 06:15AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:15AM] Ghijf used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/12/25 06:23AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 06:24AM] Ghijf used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/12/25 06:24AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 06:24AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 06:26AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:27AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 06:27AM] Ghijf used command ::diamond | Player rights = DIAMOND_DONATOR	
[10/12/25 06:30AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:12AM] Ghijf used command ::emerald | Player rights = DIAMOND_DONATOR	
[10/12/25 07:12AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:12AM] Ghijf used command ::emerald | Player rights = DIAMOND_DONATOR	
[10/12/25 07:12AM] Ghijf used command ::emerald | Player rights = DIAMOND_DONATOR	
[10/12/25 07:12AM] Ghijf used command ::emerald | Player rights = DIAMOND_DONATOR	
[10/12/25 07:12AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:13AM] Ghijf used command ::emerald | Player rights = DIAMOND_DONATOR	
[10/12/25 07:13AM] Ghijf used command ::emerald | Player rights = DIAMOND_DONATOR	
[10/12/25 07:31AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:51AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:52AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:52AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:52AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:52AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:53AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:53AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:53AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:53AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:53AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:53AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:54AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:54AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:54AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:54AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:55AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:55AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:55AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:55AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:57AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:57AM] Ghijf used command ::maxhit | Player rights = DIAMOND_DONATOR	
[10/12/25 07:57AM] Ghijf used command ::maxhit | Player rights = DIAMOND_DONATOR	
[10/12/25 07:58AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:58AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:59AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:59AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:59AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:59AM] Ghijf used command ::bank | Player rights = DIAMOND_DONATOR	
[10/12/25 07:59AM] Ghijf used command ::upgrade | Player rights = DIAMOND_DONATOR	
[10/12/25 07:59AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/12/25 08:00AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 08:01AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 08:01AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 08:02AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/12/25 08:02AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/12/25 11:27AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 11:27AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:27AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:27AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 11:28AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:28AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 11:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:29AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 11:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:29AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 11:30AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 11:31AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:31AM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/12/25 11:31AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:31AM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/12/25 11:31AM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/12/25 11:31AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 11:33AM] Ghijf used command ::oz | Player rights = ONYX_DONATOR	
[10/12/25 12:05PM] Ghijf used command ::daily | Player rights = ONYX_DONATOR	
[10/12/25 12:06PM] Ghijf used command ::pos | Player rights = ONYX_DONATOR	
[10/12/25 12:06PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 12:07PM] Ghijf used command ::pos | Player rights = ONYX_DONATOR	
[10/12/25 12:07PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 12:09PM] Ghijf used command ::daily | Player rights = ONYX_DONATOR	
[10/12/25 12:11PM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/12/25 12:14PM] Ghijf used command ::terrorstep | Player rights = ONYX_DONATOR	
[10/12/25 12:14PM] Ghijf used command ::terrorstep | Player rights = ONYX_DONATOR	
[10/12/25 12:14PM] Ghijf used command ::afkboss | Player rights = ONYX_DONATOR	
[10/12/25 12:15PM] Ghijf used command ::hellraiser | Player rights = ONYX_DONATOR	
[10/12/25 12:17PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 12:17PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 12:22PM] Ghijf used command ::answer 1h | Player rights = ONYX_DONATOR	
[10/12/25 12:22PM] Ghijf used command ::answer 2h | Player rights = ONYX_DONATOR	
[10/12/25 12:22PM] Ghijf used command ::answer 6h | Player rights = ONYX_DONATOR	
[10/12/25 12:23PM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/12/25 12:26PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 12:30PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 12:37PM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/12/25 12:37PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 12:42PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 01:02PM] Ghijf used command ::dk | Player rights = ONYX_DONATOR	
[10/12/25 01:02PM] Ghijf used command ::dk | Player rights = ONYX_DONATOR	
[10/12/25 01:02PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 01:05PM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/12/25 01:05PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 01:09PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:26PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:27PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:28PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:28PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:28PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:29PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:29PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:29PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:29PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:29PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:29PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:30PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:30PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:30PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:32PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:32PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:33PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:33PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:33PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:33PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:33PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:33PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:33PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:34PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:34PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:34PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:34PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:34PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:35PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/12/25 06:36PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:37PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:38PM] Ghijf used command ::maxhi | Player rights = ONYX_DONATOR	
[10/12/25 06:38PM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/12/25 06:38PM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/12/25 06:38PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:38PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/12/25 06:38PM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/12/25 06:39PM] Ghijf used command ::dk | Player rights = ONYX_DONATOR	
[10/12/25 06:39PM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/12/25 06:41PM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/12/25 06:41PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 04:58AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 04:59AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:00AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:02AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:03AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:03AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 05:04AM] Ghijf used command ::pos | Player rights = ONYX_DONATOR	
[10/13/25 05:04AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:05AM] Ghijf used command ::perks | Player rights = ONYX_DONATOR	
[10/13/25 05:05AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:06AM] Ghijf used command ::hellraiser | Player rights = ONYX_DONATOR	
[10/13/25 05:06AM] Ghijf used command ::dk | Player rights = ONYX_DONATOR	
[10/13/25 05:07AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:07AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/13/25 05:07AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/13/25 05:07AM] Ghijf used command ::dr | Player rights = ONYX_DONATOR	
[10/13/25 05:08AM] Ghijf used command ::nm | Player rights = ONYX_DONATOR	
[10/13/25 05:09AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:09AM] Ghijf used command ::naraku | Player rights = ONYX_DONATOR	
[10/13/25 05:16AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:26AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:26AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:27AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:28AM] Ghijf used command ::seasonpass | Player rights = ONYX_DONATOR	
[10/13/25 05:28AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:30AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:35AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 05:35AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 05:36AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:36AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:37AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:38AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 05:38AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:40AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:40AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:48AM] Ghijf used command ::ref | Player rights = ONYX_DONATOR	
[10/13/25 05:48AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:48AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 05:53AM] Ghijf used command ::platinum | Player rights = ONYX_DONATOR	
[10/13/25 05:53AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/13/25 05:54AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 06:01AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 06:04AM] Ghijf used command ::dk | Player rights = ONYX_DONATOR	
[10/13/25 06:06AM] Ghijf used command ::nephilim | Player rights = ONYX_DONATOR	
[10/13/25 06:07AM] Ghijf used command ::naraku | Player rights = ONYX_DONATOR	
[10/13/25 06:48AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 06:48AM] Ghijf used command ::emerald | Player rights = ONYX_DONATOR	
[10/13/25 07:48AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/13/25 07:48AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:48AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:49AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:49AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:49AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:50AM] Ghijf used command ::daily | Player rights = ONYX_DONATOR	
[10/13/25 07:51AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:52AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:53AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:53AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:54AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:54AM] Ghijf used command ::nm | Player rights = ONYX_DONATOR	
[10/13/25 07:58AM] Ghijf used command ::dk | Player rights = ONYX_DONATOR	
[10/13/25 08:03AM] Ghijf used command ::afkboss | Player rights = ONYX_DONATOR	
[10/13/25 08:03AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:04AM] Ghijf used command ::afkboss | Player rights = ONYX_DONATOR	
[10/13/25 08:05AM] Ghijf used command ::slayerboiss | Player rights = ONYX_DONATOR	
[10/13/25 08:05AM] Ghijf used command ::slayerboss | Player rights = ONYX_DONATOR	
[10/13/25 08:05AM] Ghijf used command ::naraku | Player rights = ONYX_DONATOR	
[10/13/25 08:07AM] Ghijf used command ::voteboss | Player rights = ONYX_DONATOR	
[10/13/25 08:07AM] Ghijf used command ::dropparty | Player rights = ONYX_DONATOR	
[10/13/25 08:07AM] Ghijf used command ::vozzath | Player rights = ONYX_DONATOR	
[10/13/25 08:10AM] Ghijf used command ::pos | Player rights = ONYX_DONATOR	
[10/13/25 08:11AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:12AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:12AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:13AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:13AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:13AM] Ghijf used command ::vozzath | Player rights = ONYX_DONATOR	
[10/13/25 08:13AM] Ghijf used command ::vozzath | Player rights = ONYX_DONATOR	
[10/13/25 08:15AM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/13/25 08:18AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 08:18AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:18AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:18AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 08:19AM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/13/25 08:19AM] Ghijf used command ::maxhit | Player rights = ONYX_DONATOR	
[10/13/25 08:23AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 08:23AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:24AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 08:24AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 08:24AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 08:24AM] Ghijf used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/13/25 08:25AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/13/25 08:25AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:26AM] Ghijf used command ::diamond | Player rights = ONYX_DONATOR	
[10/13/25 08:26AM] Ghijf used command ::vozzath | Player rights = ONYX_DONATOR	
[10/13/25 08:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:29AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:30AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:55AM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/13/25 08:55AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 08:55AM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 10:28AM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:02PM] Ghijf used command ::nephilim | Player rights = ONYX_DONATOR	
[10/13/25 07:02PM] Ghijf used command ::nephilim | Player rights = ONYX_DONATOR	
[10/13/25 07:02PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:02PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:04PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:05PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:08PM] Ghijf used command ::afk | Player rights = ONYX_DONATOR	
[10/13/25 07:08PM] Ghijf used command ::onyx | Player rights = ONYX_DONATOR	
[10/13/25 07:09PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:11PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:11PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:11PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:11PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:11PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:12PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:12PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:12PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:12PM] Ghijf used command ::upgrade | Player rights = ONYX_DONATOR	
[10/13/25 07:12PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
[10/13/25 07:12PM] Ghijf used command ::bank | Player rights = ONYX_DONATOR	
