[7/13/25 06:00PM]  [ Test ] Test used command ::donate | Player rights = PLAYER	
[10/7/25 06:20PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:20PM]  [ Ghijf ] Ghijf used command ::afk | Player rights = EMERALD_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Ghijf ] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:21PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = PLAYER	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Ghijf ] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:21PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:22PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:22PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:22PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:22PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:22PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:22PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:22PM]  [ Grand ] Grand used command ::dissolveall | Player rights = ONYX_DONATOR	
[10/7/25 06:23PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:24PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = SAPPHIRE_DONATOR	
[10/7/25 06:26PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:28PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:28PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:29PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:29PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:29PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:29PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:30PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:31PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:31PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:31PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:31PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:32PM]  [ Evilspot ] Evilspot used command ::starter | Player rights = EMERALD_DONATOR	
[10/7/25 06:32PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:33PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:33PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:34PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:34PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:34PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:34PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:35PM]  [ Grand ] Grand used command ::nm | Player rights = ONYX_DONATOR	
[10/7/25 06:37PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:37PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:37PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:38PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:38PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:39PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:39PM]  [ Grand ] Grand used command ::naraku | Player rights = ONYX_DONATOR	
[10/7/25 06:39PM]  [ Test ] Test used command ::claim | Player rights = OWNER	
[10/7/25 06:39PM]  [ Test ] Test used command ::voted | Player rights = OWNER	
[10/7/25 06:40PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:40PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:40PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:41PM]  [ Test ] Test used command ::donated | Player rights = OWNER	
[10/7/25 06:41PM]  [ Test ] Test used command ::claimdonation | Player rights = OWNER	
[10/7/25 06:41PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:44PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:44PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:45PM]  [ Grand ] Grand used command ::dk | Player rights = ONYX_DONATOR	
[10/7/25 06:45PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:45PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:46PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:46PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:46PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:46PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:46PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:47PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:47PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:47PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:47PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:47PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:48PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:49PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:49PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:49PM]  [ Vibes ] Vibes used command ::vote | Player rights = RUBY_DONATOR	
[10/7/25 06:49PM]  [ Vibes ] Vibes used command ::voted | Player rights = RUBY_DONATOR	
[10/7/25 06:51PM]  [ Vibes ] Vibes used command ::rubyzone | Player rights = RUBY_DONATOR	
[10/7/25 06:51PM]  [ Vibes ] Vibes used command ::rubyzone | Player rights = RUBY_DONATOR	
[10/7/25 06:51PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:51PM]  [ Vibes ] Vibes used command ::ruby | Player rights = RUBY_DONATOR	
[10/7/25 06:51PM]  [ Vibes ] Vibes used command ::diamond | Player rights = RUBY_DONATOR	
[10/7/25 06:51PM]  [ Vibes ] Vibes used command ::black | Player rights = RUBY_DONATOR	
[10/7/25 06:51PM]  [ Vibes ] Vibes used command ::dzcommands | Player rights = RUBY_DONATOR	
[10/7/25 06:51PM]  [ Vibes ] Vibes used command ::dcommands | Player rights = RUBY_DONATOR	
[10/7/25 06:52PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:52PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:52PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 06:52PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 06:52PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:52PM]  [ Grand ] Grand used command ::Shops | Player rights = ONYX_DONATOR	
[10/7/25 06:53PM]  [ Grand ] Grand used command ::oldhome | Player rights = ONYX_DONATOR	
[10/7/25 06:53PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:54PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:54PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 06:54PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:55PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 06:55PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:55PM]  [ Grand ] Grand used command ::junk | Player rights = ONYX_DONATOR	
[10/7/25 06:55PM]  [ Evilspot ] Evilspot used command ::shops | Player rights = EMERALD_DONATOR	
[10/7/25 06:55PM]  [ Grand ] Grand used command ::junks | Player rights = ONYX_DONATOR	
[10/7/25 06:55PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 06:55PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:56PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:56PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 06:57PM]  [ Justin ] Justin used command ::upgrade | Player rights = RUBY_DONATOR	
[10/7/25 06:57PM]  [ Vibes ] Vibes used command ::upgrade | Player rights = RUBY_DONATOR	
[10/7/25 06:57PM]  [ Vibes ] Vibes used command ::upgrade | Player rights = RUBY_DONATOR	
[10/7/25 06:57PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 06:58PM]  [ Grand ] Grand used command ::onyx | Player rights = ONYX_DONATOR	
[10/7/25 06:59PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 06:59PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/7/25 06:59PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 07:00PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:00PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:00PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:00PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:00PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:00PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 07:00PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:01PM]  [ Vibes ] Vibes used command ::upgrade | Player rights = RUBY_DONATOR	
[10/7/25 07:01PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:01PM]  [ Big Daddy D ] Big Daddy D used command ::bank | Player rights = PLAYER	
[10/7/25 07:01PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/7/25 07:01PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/7/25 07:02PM]  [ Test ] Test used command ::find mask of rebirth | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 13299 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::find masori | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 13841 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 13842 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 13843 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::find owner | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 23241 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 23235 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 23234 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 23233 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 23231 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 22109 | Player rights = OWNER	
[10/7/25 07:02PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:02PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:02PM]  [ Test ] Test used command ::find boots | Player rights = OWNER	
[10/7/25 07:02PM]  [ Test ] Test used command ::item 23827 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23802 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23760 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23422 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Justin ] Justin used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/7/25 07:03PM]  [ Test ] Test used command ::find diyos | Player rights = OWNER	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 15870 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 15872 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 15874 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Test ] Test used command ::find diyos | Player rights = OWNER	
[10/7/25 07:03PM]  [ Big Daddy D ] Big Daddy D used command ::train | Player rights = PLAYER	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23418 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23419 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23420 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23421 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23422 | Player rights = OWNER	
[10/7/25 07:03PM]  [ Test ] Test used command ::item 23424 | Player rights = OWNER	
[10/7/25 07:04PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/7/25 07:04PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:04PM]  [ Evilspot ] Evilspot used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/7/25 07:04PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:04PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:04PM]  [ Test ] Test used command ::find scythe | Player rights = OWNER	
[10/7/25 07:04PM]  [ Test ] Test used command ::item 1419 | Player rights = OWNER	
[10/7/25 07:05PM]  [ Test ] Test used command ::master | Player rights = OWNER	
[10/7/25 07:05PM]  [ Test ] Test used command ::god | Player rights = OWNER	
[10/7/25 07:05PM]  [ Test ] Test used command ::fly | Player rights = OWNER	
[10/7/25 07:05PM]  [ Test ] Test used command ::afk | Player rights = OWNER	
[10/7/25 07:05PM]  [ Big Daddy D ] Big Daddy D used command ::vote | Player rights = PLAYER	
[10/7/25 07:05PM]  [ Test ] Test used command ::ozone | Player rights = OWNER	
[10/7/25 07:05PM]  [ Test ] Test used command ::owner | Player rights = OWNER	
[10/7/25 07:06PM]  [ Big Daddy D ] Big Daddy D used command ::voted | Player rights = PLAYER	
[10/7/25 07:06PM]  [ Test ] Test used command ::dzone | Player rights = OWNER	
[10/7/25 07:06PM]  [ Test ] Test used command ::szone | Player rights = OWNER	
[10/7/25 07:06PM]  [ Big Daddy D ] Big Daddy D used command ::vote | Player rights = PLAYER	
[10/7/25 07:06PM]  [ Test ] Test used command ::find nephilim | Player rights = OWNER	
[10/7/25 07:06PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:06PM]  [ Test ] Test used command ::item 23257 500k | Player rights = OWNER	
[10/7/25 07:06PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:06PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 07:06PM]  [ Evilspot ] Evilspot used command ::nephilim | Player rights = EMERALD_DONATOR	
[10/7/25 07:07PM]  [ Test ] Test used command ::l/(; | Player rights = OWNER	
[10/7/25 07:07PM]  [ Grand ] Grand used command ::nephilim | Player rights = ONYX_DONATOR	
[10/7/25 07:07PM]  [ Test ] Test used command ::Neph | Player rights = OWNER	
[10/7/25 07:07PM]  [ Big Daddy D ] Big Daddy D used command ::nephilim | Player rights = PLAYER	
[10/7/25 07:07PM]  [ Vibes ] Vibes used command ::::nephilim | Player rights = RUBY_DONATOR	
[10/7/25 07:07PM]  [ Vibes ] Vibes used command ::nephilim | Player rights = RUBY_DONATOR	
[10/7/25 07:08PM]  [ Vibes ] Vibes used command ::vote | Player rights = RUBY_DONATOR	
[10/7/25 07:08PM]  [ Big Daddy D ] Big Daddy D used command ::daily | Player rights = PLAYER	
[10/7/25 07:09PM]  [ Justin ] Justin used command ::nephilim | Player rights = RUBY_DONATOR	
[10/7/25 07:09PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:10PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:10PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:10PM]  [ Evilspot ] Evilspot used command ::bank | Player rights = EMERALD_DONATOR	
[10/7/25 07:11PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:11PM]  [ Test ] Test used command ::bank | Player rights = OWNER	
[10/7/25 07:12PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:12PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:12PM]  [ Justin ] Justin used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:12PM]  [ Justin ] Justin used command ::upgrade | Player rights = RUBY_DONATOR	
[10/7/25 07:12PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:13PM]  [ Grand ] Grand used command ::bank | Player rights = ONYX_DONATOR	
[10/7/25 07:13PM]  [ Test ] Test used command ::dropparty | Player rights = OWNER	
[10/7/25 07:13PM]  [ Vibes ] Vibes used command ::dropparty | Player rights = RUBY_DONATOR	
[10/7/25 07:13PM]  [ Big Daddy D ] Big Daddy D used command ::dropparty | Player rights = PLAYER	
[10/7/25 07:13PM]  [ Vibes ] Vibes used command ::bank | Player rights = RUBY_DONATOR	
[10/7/25 07:13PM]  [ Grand ] Grand used command ::dropparty | Player rights = ONYX_DONATOR	
